stop_name,district,lat,lng
牛池灣街彩輝邨(入閘)彩華樓,黃大仙,22.3355430072264,114.217930013973
啟晴邨康晴樓,九龍城,22.331753719224,114.203087182971
九龍灣麗晶花園7座,觀塘,22.3309118619096,114.20590556732
九龍灣宏照道啟業邨閘口前,觀塘,22.3289987128566,114.208194145508
藍田匯景花園10座(花園內地鐵站D2出口方向),觀塘,22.3071579891354,114.233264286221
香港观塘福塘道4號,觀塘,22.3119004,114.2286565
翠林邨安林樓基督教家庭翠林工場,將軍澳,22.3237467156139,114.248915045451
葵涌麗瑤邨貴瑤樓,葵涌,22.3536470261493,114.13137088595
黃大仙竹園南邨富園樓,黃大仙,22.3440985859617,114.18987653493
黃大仙匯豪山,黃大仙,22.3452476897506,114.199084603338
新蒲崗爵祿街康景樓,黃大仙,22.3350194196614,114.197139005901
九龍灣麗晶花園2座,觀塘,22.3296298511403,114.206611227188
牛頭角承昌道1號香港兒童醫院,觀塘,22.3158535115507,114.208980497406
觀塘聯安街泰興大廈,觀塘,22.3150863163131,114.221485592782
觀塘月華街萬福大廈,觀塘,22.3130266064524,114.228063690952
藍田鯉魚門道鯉安苑B座鯉逸閣,觀塘,22.3092364071661,114.232129293711
香港秀茂坪曉光街曉麗苑B座曉星閣,觀塘,22.3213792,114.2283226
黃大仙天宏苑宏美閣,黃大仙,22.344036116434,114.186633812998
順天邨天韻樓,觀塘,22.3257380285682,114.228084339447
藍田平田邨平誠樓(消防閘口_落雨入閘上平台),觀塘,22.3059561110006,114.236637897371
藍田興田邨彩田樓,觀塘,22.3129711346571,114.239309309165
黃大仙下邨龍福樓,黃大仙,22.3397685140335,114.191553679159
漆咸道南11-15號余仁生中心(余仁生門外),油尖旺,22.2968272561401,114.175153637253
牛頭角功樂道2號香港心理衛生會賽馬會大樓,觀塘,22.3173085960269,114.222380189506
將軍澳工業邨駿才街77號電視廣播城,將軍澳,22.2797778042291,114.272310207271
將軍澳工業邨駿昌街2號,將軍澳,22.2903968695698,114.271658948955
屯門景新徑景新臺 上落客區,屯門,22.402569603221,113.981056748334
青衣青逸軒1座(長安邨入閘),青衣,22.360651979606,114.104303165973
美景花園(商場入閘),青衣,22.3441828778319,114.106744315562
牛頭角彩興路簡約公屋,觀塘,22.3313784058777,114.216885780353
德朗邨德瓏樓(入閘),九龍城,22.3297124782398,114.203239297289
長沙灣邨長欣樓,深水埗,22.3347417982277,114.156066002641
