route_id,passenger_id,passenger_name,individual_name,is_wheelchair,wheelchair_count,non_wheelchair_count,pickup_stop_id,dropoff_stop_id,planned_pickup_time,planned_dropoff_time,actual_pickup_time,actual_dropoff_time,total_ride_time_min,direct_drive_time_min,detour_time_min,dropoff_delay_min
R118,1965,乘客1682,乘客1682,否,0,1,412,746,08:30,09:55,07:58,09:11,73.0,29.0,31.0,0.0
R118,1965,乘客1682,乘客1683,否,0,1,412,746,08:30,09:55,07:58,09:11,73.0,29.0,31.0,0.0
R118,1965,乘客1682,乘客1689,否,0,1,412,746,08:30,09:55,07:58,09:11,73.0,29.0,31.0,0.0
R118,2386,乘客2018,乘客2018,是,1,0,968,271,09:20,10:10,08:55,09:59,64.0,40.0,18.0,0.0
R119,1377,乘客1190,乘客1190,是,1,0,585,1092,07:00,07:50,07:04,07:49,45.0,17.0,24.0,0.0
R119,1378,乘客1191,乘客1191,否,0,1,586,1093,07:20,08:00,07:22,07:56,34.0,26.0,4.0,0.0
R119,1379,乘客1192,乘客1192,是,1,0,587,702,08:15,08:30,08:11,08:27,16.0,13.0,0.0,0.0
R119,1380,乘客1193,乘客1193,否,0,1,227,191,08:55,10:10,08:43,10:05,82.0,21.0,17.0,0.0
R119,1381,乘客1194,乘客1194,是,1,0,582,191,09:00,10:10,08:56,10:05,69.0,22.0,14.0,0.0
R119,1381,乘客1194,乘客1195,是,1,0,582,191,09:00,10:10,08:56,10:05,69.0,22.0,14.0,0.0
R119,1381,乘客1194,乘客1196,否,0,1,582,191,09:00,10:10,08:56,10:05,69.0,22.0,14.0,0.0
R119,1381,乘客1194,乘客1197,否,0,1,582,191,09:00,10:10,08:56,10:05,69.0,22.0,14.0,0.0
R119,1381,乘客1194,乘客1198,否,0,1,582,191,09:00,10:10,08:56,10:05,69.0,22.0,14.0,0.0
R119,1381,乘客1194,乘客1199,否,0,1,582,191,09:00,10:10,08:56,10:05,69.0,22.0,14.0,0.0
R119,1387,乘客1200,乘客1200,是,1,0,466,191,09:10,10:10,09:10,10:05,55.0,22.0,8.0,0.0
R119,1387,乘客1200,乘客1201,是,1,0,466,191,09:10,10:10,09:10,10:05,55.0,22.0,8.0,0.0
R119,1387,乘客1200,乘客1202,否,0,1,466,191,09:10,10:10,09:10,10:05,55.0,22.0,8.0,0.0
R119,1390,乘客1203,乘客1203,否,0,1,588,191,09:20,10:10,09:17,10:05,48.0,21.0,3.0,0.0
R119,1391,乘客1204,乘客1204,是,1,0,589,191,09:30,10:10,09:23,10:05,42.0,22.0,0.0,0.0
R120,671,乘客586,乘客586,是,1,0,317,160,07:00,08:25,07:04,08:28,84.0,36.0,27.0,3.0
R120,674,乘客588,乘客588,否,0,1,319,160,07:25,08:25,07:23,08:28,65.0,26.0,20.0,3.0
R120,674,乘客588,乘客588跟車,否,0,1,319,160,07:25,08:25,07:23,08:28,65.0,26.0,20.0,3.0
R120,676,乘客589,乘客589,否,0,1,320,160,07:40,08:25,07:33,08:28,55.0,29.0,8.0,3.0
R120,677,乘客590,乘客590,是,1,0,321,160,07:50,08:25,07:48,08:28,40.0,29.0,0.0,3.0
R120,677,乘客590,乘客590跟車,否,0,1,321,160,07:50,08:25,07:48,08:28,40.0,29.0,0.0,3.0
R120,677,乘客590,乘客591,否,0,1,321,160,07:50,08:25,07:48,08:28,40.0,29.0,0.0,3.0
R120,677,乘客590,乘客591跟車,否,0,1,321,160,07:50,08:25,07:48,08:28,40.0,29.0,0.0,3.0
R120,685,乘客594,乘客594,否,0,1,324,276,09:10,09:55,08:49,09:39,50.0,17.0,16.0,0.0
R120,685,乘客594,乘客594跟車,否,0,1,324,276,09:10,09:55,08:49,09:39,50.0,17.0,16.0,0.0
R120,687,乘客595,乘客595,是,1,0,325,276,09:20,09:55,09:02,09:39,37.0,22.0,3.0,0.0
R120,687,乘客595,乘客595跟車,否,0,1,325,276,09:20,09:55,09:02,09:39,37.0,22.0,3.0,0.0
R120,689,乘客596,乘客596,是,1,0,326,598,09:30,10:30,09:14,09:57,43.0,28.0,4.0,0.0
R120,689,乘客596,乘客596跟車,否,0,1,326,598,09:30,10:30,09:14,09:57,43.0,28.0,4.0,0.0
R120,689,乘客596,乘客596跟車,否,0,1,326,598,09:30,10:30,09:14,09:57,43.0,28.0,4.0,0.0
R121,1614,乘客1376,乘客1376,否,0,1,669,138,07:10,08:20,07:10,08:12,62.0,40.0,14.0,0.0
R121,1615,乘客1377,乘客1377,否,0,1,670,131,07:10,08:20,07:12,08:16,64.0,40.0,16.0,0.0
R121,1615,乘客1377,乘客1377跟車,否,0,1,670,131,07:10,08:20,07:12,08:16,64.0,40.0,16.0,0.0
R121,1619,乘客1379,乘客1379,是,1,0,672,90,07:30,08:30,07:25,08:29,64.0,40.0,16.0,0.0
R121,1620,乘客1380,乘客1380,否,0,1,673,90,07:40,08:30,07:32,08:29,57.0,42.0,8.0,0.0
R121,1623,乘客1382,乘客1382,否,0,1,674,44,09:15,09:30,08:47,09:03,16.0,11.0,0.0,0.0
R121,1623,乘客1382,乘客1383,否,0,1,674,44,09:15,09:30,08:47,09:03,16.0,11.0,0.0,0.0
R121,1623,乘客1382,乘客1385,否,0,1,674,44,09:15,09:30,08:47,09:03,16.0,11.0,0.0,0.0
R121,1623,乘客1382,乘客1386,否,0,1,674,44,09:15,09:30,08:47,09:03,16.0,11.0,0.0,0.0
R121,1623,乘客1382,乘客1387,否,0,1,674,44,09:15,09:30,08:47,09:03,16.0,11.0,0.0,0.0
R121,1623,乘客1382,乘客1388,否,0,1,674,44,09:15,09:30,08:47,09:03,16.0,11.0,0.0,0.0
R121,1623,乘客1382,乘客1389,否,0,1,674,44,09:15,09:30,08:47,09:03,16.0,11.0,0.0,0.0
R121,1623,乘客1382,乘客1390,否,0,1,674,44,09:15,09:30,08:47,09:03,16.0,11.0,0.0,0.0
R121,1625,乘客1384,乘客1384,否,0,1,674,42,09:15,10:00,08:47,09:21,34.0,17.0,11.0,0.0
R122,2172,乘客1850,乘客1850,是,1,0,888,1129,06:45,08:15,06:50,07:58,68.0,33.0,27.0,0.0
R122,2172,乘客1850,乘客1850跟車,否,0,1,888,1129,06:45,08:15,06:50,07:58,68.0,33.0,27.0,0.0
R122,2175,乘客1852,乘客1852,是,1,0,889,900,07:30,08:15,07:30,08:03,33.0,24.0,2.0,0.0
R122,2177,乘客1854,乘客1854,否,0,1,78,43,08:50,09:15,08:24,08:51,27.0,11.0,8.0,0.0
R122,2176,乘客1853,乘客1853,否,0,1,78,80,08:50,09:20,08:24,08:56,32.0,13.0,8.0,0.0
R122,2176,乘客1853,乘客1855,否,0,1,78,80,08:50,09:20,08:24,08:56,32.0,13.0,8.0,0.0
R122,2176,乘客1853,乘客1856,否,0,1,78,80,08:50,09:20,08:24,08:56,32.0,13.0,8.0,0.0
R122,2180,乘客1857,乘客1857,是,1,0,890,43,09:00,09:15,08:36,08:51,15.0,11.0,0.0,0.0
R122,2181,乘客1858,乘客1858,否,0,1,891,31,09:35,10:05,09:10,09:37,27.0,22.0,0.0,0.0
R122,2181,乘客1858,乘客1859,否,0,1,891,31,09:35,10:05,09:10,09:37,27.0,22.0,0.0,0.0
R122,2181,乘客1858,乘客1860,否,0,1,891,31,09:35,10:05,09:10,09:37,27.0,22.0,0.0,0.0
R122,2181,乘客1858,乘客1861,否,0,1,891,31,09:35,10:05,09:10,09:37,27.0,22.0,0.0,0.0
R122,2181,乘客1858,乘客1862,否,0,1,891,31,09:35,10:05,09:10,09:37,27.0,22.0,0.0,0.0
R122,2181,乘客1858,乘客1863,否,0,1,891,31,09:35,10:05,09:10,09:37,27.0,22.0,0.0,0.0
R122,2181,乘客1858,乘客1864,否,0,1,891,31,09:35,10:05,09:10,09:37,27.0,22.0,0.0,0.0
R122,2181,乘客1858,乘客1865,否,0,1,891,31,09:35,10:05,09:10,09:37,27.0,22.0,0.0,0.0
R122,2181,乘客1858,乘客1866,否,0,1,891,31,09:35,10:05,09:10,09:37,27.0,22.0,0.0,0.0
R123,284,乘客234,乘客234,是,1,0,149,359,07:15,08:10,07:19,07:55,36.0,11.0,14.0,0.0
R123,285,乘客235,乘客235,是,1,0,150,258,07:25,08:30,07:29,08:15,46.0,17.0,19.0,0.0
R123,286,乘客236,乘客236,否,0,1,151,359,07:30,08:10,07:32,07:55,23.0,11.0,6.0,0.0
R123,288,乘客238,乘客238,否,0,1,152,359,08:00,08:10,07:42,07:55,13.0,8.0,0.0,0.0
R123,289,乘客239,乘客239,是,1,0,153,157,08:40,09:25,08:23,09:12,49.0,8.0,23.0,0.0
R123,290,乘客240,乘客240,否,0,1,154,157,08:50,09:25,08:26,09:12,46.0,6.0,23.0,0.0
R123,291,乘客241,乘客241,否,0,1,155,158,09:00,09:10,08:39,08:51,12.0,8.0,0.0,0.0
R123,291,乘客241,乘客242,否,0,1,155,158,09:00,09:10,08:39,08:51,12.0,8.0,0.0,0.0
R123,291,乘客241,乘客243,否,0,1,155,158,09:00,09:10,08:39,08:51,12.0,8.0,0.0,0.0
R123,291,乘客241,乘客244,否,0,1,155,158,09:00,09:10,08:39,08:51,12.0,8.0,0.0,0.0
R123,295,乘客245,乘客245,否,0,1,156,158,09:20,09:40,09:04,09:30,26.0,8.0,2.0,0.0
R123,295,乘客245,乘客246,否,0,1,156,158,09:20,09:40,09:04,09:30,26.0,8.0,2.0,0.0
R123,295,乘客245,乘客247,否,0,1,156,158,09:20,09:40,09:04,09:30,26.0,8.0,2.0,0.0
R123,295,乘客245,乘客248,否,0,1,156,158,09:20,09:40,09:04,09:30,26.0,8.0,2.0,0.0
R123,295,乘客245,乘客249,否,0,1,156,158,09:20,09:40,09:04,09:30,26.0,8.0,2.0,0.0
R123,295,乘客245,乘客250,否,0,1,156,158,09:20,09:40,09:04,09:30,26.0,8.0,2.0,0.0
R123,295,乘客245,乘客251,否,0,1,156,158,09:20,09:40,09:04,09:30,26.0,8.0,2.0,0.0
R123,295,乘客245,乘客252,否,0,1,156,158,09:20,09:40,09:04,09:30,26.0,8.0,2.0,0.0
R123,303,乘客253,乘客253,是,1,0,157,158,09:25,09:40,09:16,09:30,14.0,6.0,0.0,0.0
